ticker,date,Open,High,Low,Close,Volume,ma5,ma20,ret1,ret5,ret20,probability_up
aapl.us,1996-04-19,0.7888,0.8044,0.7888,0.8017,28389408,0.81114,0.8015549999999999,0.0033678433329176,-0.0111014095048023,0.1035299987526507,
aapl.us,1996-04-22,0.808,0.8171,0.7965,0.8044,30988143,0.8070999999999999,0.8011849999999999,-0.0144206862257584,-0.0144206862257584,0.1130034808552957,
aapl.us,1996-04-23,0.8044,0.808,0.7888,0.7928,47395844,0.7999400000000001,0.8024099999999998,-0.0211907164480321,-0.0162714429868818,0.0952320887991926,
aapl.us,1996-04-24,0.7888,0.7928,0.7737,0.776,35792075,0.7935399999999999,0.80298,0.0264175257731957,0.0050257731958762,0.0743556701030927,
aapl.us,1996-04-25,0.7799,0.7965,0.7724,0.7965,48638982,0.79428,0.802405,-0.0046453232893911,-0.0450721908349026,0.0547394852479596,
aapl.us,1996-04-26,0.8003,0.8044,0.7888,0.7928,52671411,0.7925,0.80336,0.0,-0.0355701311806256,0.0806004036326943,
aapl.us,1996-04-29,0.8003,0.8003,0.7837,0.7928,33758686,0.79018,0.80368,-0.0162714429868818,0.0355701311806255,0.0643289606458124,
aapl.us,1996-04-30,0.7965,0.7965,0.7724,0.7799,38112823,0.7876,0.80182,0.0,0.1033465828952429,0.0212847801000126,
aapl.us,1996-05-01,0.7799,0.7928,0.7724,0.7799,31431681,0.78838,0.8008,-0.0247467624054366,0.098474163354276,0.0476984228747274,
aapl.us,1996-05-02,0.7837,0.7837,0.7531,0.7606,52515241,0.7812,0.7995099999999999,0.0052590060478567,0.0993952143044965,0.0993952143044965,
aapl.us,1996-05-03,0.7724,0.7724,0.7531,0.7646,30247878,0.7755599999999999,0.79912,0.0737640596390269,0.1408579649489929,0.0368820298195133,
aapl.us,1996-05-06,0.7965,0.8286,0.7928,0.821,80732850,0.7812,0.801175,0.0481120584652863,0.0543239951278928,-0.0576126674786844,
aapl.us,1996-05-07,0.8438,0.8762,0.8401,0.8605,98596092,0.79732,0.8025800000000001,-0.0044160371876815,0.0237071470075536,-0.0651946542707728,
aapl.us,1996-05-08,0.8723,0.8723,0.821,0.8567,52093575,0.81268,0.803795,-0.0239290299988327,0.064199836582234,-0.0941986693124781,
aapl.us,1996-05-09,0.8438,0.8478,0.8246,0.8362,27352400,0.8278000000000001,0.8043750000000001,0.0431714900741448,0.0856254484573069,-0.0673283903372399,
aapl.us,1996-05-10,0.8401,0.8762,0.8324,0.8723,30841354,0.8493400000000001,0.807135,-0.0076808437464174,0.0142152929038175,-0.1145248194428522,
aapl.us,1996-05-13,0.8683,0.8847,0.853,0.8656,52156035,0.8582599999999999,0.809185,0.0176756007393714,0.0343114602587799,-0.1124075785582255,
aapl.us,1996-05-14,0.8886,0.8966,0.8809,0.8809,55113992,0.86234,0.8118000000000001,0.0349642411170392,-0.0143035531842434,-0.1190827562719945,
aapl.us,1996-05-15,0.8926,0.9247,0.8886,0.9117,81535584,0.87334,0.8169850000000001,-0.0042777229351759,-0.0855544587035208,-0.1348031150597785,
aapl.us,1996-05-16,0.9039,0.9171,0.8926,0.9078,36276201,0.88766,0.822735,-0.0254461335095835,-0.0745758977748404,-0.1549900859220092,
aapl.us,1996-05-17,0.9078,0.9078,0.8809,0.8847,34386502,0.89014,0.8268850000000001,0.0119814626427037,-0.0316491466033683,-0.1443427150446479,
aapl.us,1996-05-20,0.8926,0.9005,0.8847,0.8953,23569863,0.8960800000000001,0.8314299999999999,-0.0301574891097956,-0.0575226181168323,-0.1859711828437394,
aapl.us,1996-05-21,0.8966,0.9005,0.8683,0.8683,31900200,0.8935600000000001,0.835205,-0.0398479788091673,-0.0826903144074628,-0.1475296556489692,
aapl.us,1996-05-22,0.8762,0.8762,0.8246,0.8337,56300906,0.8779600000000001,0.83809,0.0076766222861939,-0.0199112390548158,-0.1258246371596497,
aapl.us,1996-05-23,0.8362,0.853,0.8246,0.8401,34595778,0.86442,0.84027,0.0197595524342339,-0.0046423044875608,-0.1372455660040471,
aapl.us,1996-05-24,0.8401,0.8605,0.8362,0.8567,31581603,0.85882,0.8434649999999999,-0.015057779852924,-0.0745885374109958,-0.1691373876502859,
aapl.us,1996-05-28,0.8567,0.8723,0.8438,0.8438,28405013,0.84852,0.8460150000000001,-0.0560559374259302,-0.0830765584261672,-0.2166390139843564,
aapl.us,1996-05-29,0.8401,0.8401,0.7928,0.7965,61220399,0.83416,0.8468449999999998,0.0258631512868801,0.0099183929692403,-0.2008788449466416,
aapl.us,1996-05-30,0.7965,0.8246,0.7928,0.8171,28854800,0.83084,0.848705,0.0233753518541182,-0.0502998409007465,-0.19104148818994,
aapl.us,1996-05-31,0.821,0.853,0.8171,0.8362,45359311,0.8300599999999999,0.852485,-0.0519014589811051,-0.0673283903372399,-0.1958861516383641,
aapl.us,1996-06-03,0.8286,0.8324,0.7928,0.7928,34989321,0.81728,0.853895,-0.0240918264379413,-0.0257315842583248,-0.1311806256306761,
aapl.us,1996-06-04,0.7683,0.7799,0.7646,0.7737,212575360,0.8032600000000001,0.8515300000000001,0.039679462323898,-0.0069794493989919,-0.1309293007625696,
aapl.us,1996-06-05,0.8118,0.8171,0.776,0.8044,142259357,0.8048400000000001,0.848725,-0.0353058180009945,-0.0353058180009945,-0.2293635007458975,
aapl.us,1996-06-06,0.8003,0.808,0.7724,0.776,100982432,0.7966200000000001,0.8446899999999999,0.0050257731958762,0.0164948453608246,-0.1948453608247422,
aapl.us,1996-06-07,0.7683,0.7799,0.7531,0.7799,74676396,0.7853600000000001,0.8418749999999999,-0.0096166175150661,-0.016412360559046,-0.214899346070009,
aapl.us,1996-06-10,0.7799,0.7837,0.7683,0.7724,29663783,0.7812800000000001,0.8368800000000001,-0.0053081305023303,-0.0199378560331434,-0.2125841532884516,
aapl.us,1996-06-11,0.776,0.776,0.7683,0.7683,42685618,0.7802,0.832015,0.0100221267733957,-0.0514122087726148,-0.2184042691656904,
aapl.us,1996-06-12,0.7837,0.7837,0.7683,0.776,42367016,0.77452,0.82677,0.0164948453608246,-0.0461340206185567,-0.2623711340206185,
aapl.us,1996-06-13,0.7799,0.7978,0.7683,0.7888,53383568,0.77708,0.820625,-0.0275101419878295,-0.0760649087221094,-0.2676217038539553,
aapl.us,1996-06-14,0.7928,0.7928,0.7646,0.7671,40427330,0.77452,0.8135899999999999,-0.0131664711250163,-0.0551427454047712,-0.2837961152392126,
aapl.us,1996-06-17,0.7724,0.7724,0.757,0.757,31494145,0.77144,0.8072050000000001,-0.0372523117569352,-0.0597093791281374,-0.2861294583883752,
aapl.us,1996-06-18,0.757,0.7606,0.7248,0.7288,62254278,0.76354,0.7988799999999999,0.015642151481888,-0.0930296377607025,-0.2585071350164654,
aapl.us,1996-06-19,0.7402,0.748,0.7248,0.7402,37500626,0.7563799999999999,0.7924749999999999,-0.0154012429073222,-0.1400972710078357,-0.0968657119697379,
aapl.us,1996-06-20,0.748,0.748,0.7196,0.7288,41020800,0.74438,0.7872299999999999,-0.0054884742041712,-0.0930296377607025,-0.0880900109769484,
aapl.us,1996-06-21,0.7324,0.7324,0.7158,0.7248,45137549,0.73592,0.781465,-0.0179359823399558,-0.0722958057395143,-0.1060982339955849,
aapl.us,1996-06-24,0.7248,0.7248,0.7085,0.7118,34236563,0.72688,0.7742199999999999,-0.0713683618994098,-0.032312447316662,-0.0789547625737566,
aapl.us,1996-06-25,0.7085,0.7118,0.6517,0.661,68872964,0.71332,0.76508,-0.0370650529500757,0.0172465960665657,0.0092284417549168,
aapl.us,1996-06-26,0.661,0.6646,0.6286,0.6365,112761128,0.6925800000000001,0.75708,0.0384917517674785,-0.0260801256873526,0.0564021995286725,
aapl.us,1996-06-27,0.6404,0.6724,0.6326,0.661,63931604,0.6790200000000001,0.749275,0.0172465960665657,-0.0547655068078668,0.0658093797276853,
aapl.us,1996-06-28,0.6685,0.6724,0.661,0.6724,32262533,0.6685399999999999,0.741085,0.024390243902439,-0.0893813206424747,0.0585960737656157,
aapl.us,1996-07-01,0.6762,0.6888,0.6724,0.6888,36807204,0.66394,0.735885,-0.0238095238095237,-0.1170150987224157,-0.0071138211382113,
aapl.us,1996-07-02,0.6839,0.6888,0.6724,0.6724,24822376,0.66622,0.73082,-0.0780785246876858,-0.1069303985722783,0.0477394408090423,
aapl.us,1996-07-03,0.6517,0.6517,0.6199,0.6199,80489220,0.6629,0.721595,0.0079045007259235,-0.0766252621390546,0.0971124374899177,
aapl.us,1996-07-05,0.6199,0.6326,0.6159,0.6248,29604439,0.65566,0.714035,-0.0200064020486556,-0.0753841229193342,0.1088348271446861,
aapl.us,1996-07-08,0.6286,0.6365,0.6082,0.6123,52683906,0.64364,0.7056549999999999,-0.0066960640209047,-0.1027274211987586,0.0981544994283849,
aapl.us,1996-07-09,0.6248,0.6286,0.6082,0.6082,52380940,0.62752,0.697445,-0.0126603091088456,-0.1114764879973692,0.1325221966458403,
aapl.us,1996-07-10,0.6123,0.6248,0.6005,0.6005,47239673,0.6131399999999999,0.689055,-0.0467943380516236,-0.1000832639467111,0.1920066611157367,
aapl.us,1996-07-11,0.6005,0.6043,0.5559,0.5724,81198248,0.6036400000000001,0.6788749999999999,0.0092592592592593,0.1678895877009083,0.237770789657582,
aapl.us,1996-07-12,0.5877,0.5877,0.5518,0.5777,75016862,0.59422,0.66832,-0.0489873636835728,0.150424095551324,0.2812878656742252,
aapl.us,1996-07-15,0.5801,0.5801,0.548,0.5494,37153918,0.5816399999999999,0.657435,-0.016381507098653,0.179286494357481,0.3401892974153622,
aapl.us,1996-07-16,0.5559,0.5559,0.5125,0.5404,80657893,0.5680799999999999,0.646605,0.0,0.2131754256106586,0.3316062176165804,
aapl.us,1996-07-17,0.5559,0.561,0.5329,0.5404,65146635,0.5560599999999999,0.637185,0.2370466321243522,0.2344559585492229,0.3486306439674316,
aapl.us,1996-07-18,0.6888,0.6966,0.6517,0.6685,250172825,0.57528,0.6336,-0.0058339566192969,0.0058339566192968,0.0647718773373224,
aapl.us,1996-07-19,0.6685,0.6724,0.6646,0.6646,74176652,0.5926600000000001,0.63039,-0.025127896479085,0.0600361119470358,0.0827565452904002,
aapl.us,1996-07-22,0.6685,0.6685,0.6404,0.6479,42448218,0.61236,0.626545,0.0118845500848894,0.0986263312239541,0.1683901836703194,
aapl.us,1996-07-23,0.6556,0.661,0.6479,0.6556,36288702,0.6354,0.623735,0.0175411836485663,0.0431665649786454,0.148718730933496,
aapl.us,1996-07-24,0.6404,0.6724,0.6365,0.6671,73645645,0.6607399999999999,0.6240399999999999,0.0079448358566931,0.0560635586868534,0.1037325738270122,
aapl.us,1996-07-25,0.6762,0.6839,0.6646,0.6724,31912703,0.66152,0.625835,0.0477394408090423,0.0114515169541939,0.106335514574658,
aapl.us,1996-07-26,0.6888,0.7045,0.6762,0.7045,34492693,0.6695,0.62801,0.0103619588360539,-0.0166075230660043,0.0853087295954577,
aapl.us,1996-07-29,0.7045,0.7196,0.6966,0.7118,54576748,0.68228,0.62998,-0.0391964034841247,-0.0553526271424557,0.0851362742343355,
aapl.us,1996-07-30,0.7248,0.7288,0.6801,0.6839,52821341,0.68794,0.6297349999999999,0.0301213627723351,0.0071647901740021,0.1627430910951894,
aapl.us,1996-07-31,0.6801,0.7045,0.6801,0.7045,25874991,0.69542,0.63134,-0.0346344925479062,0.0160397444996451,0.1305890702625975,
aapl.us,1996-08-01,0.7045,0.7045,0.6762,0.6801,30722645,0.69696,0.6343500000000001,0.0186737244522863,0.0417585649169238,0.1523305396265253,
aapl.us,1996-08-02,0.6928,0.7045,0.6801,0.6928,35682754,0.69462,0.6377499999999999,-0.0294457274826789,0.0684180138568129,0.1200923787528869,
aapl.us,1996-08-05,0.6928,0.7004,0.6685,0.6724,28170752,0.68674,0.6407550000000001,0.024390243902439,0.0950327186198691,0.1487209994051159,
aapl.us,1996-08-06,0.6724,0.6888,0.6646,0.6888,26099896,0.68772,0.6447849999999999,0.039198606271777,0.0447154471544715,0.1213704994192799,
aapl.us,1996-08-07,0.6966,0.7248,0.6928,0.7158,69291498,0.68998,0.65055,-0.0101983794355965,0.018161497625035,0.0231908354288907,
aapl.us,1996-08-08,0.7158,0.7158,0.7004,0.7085,28311322,0.69566,0.657355,0.0447424135497529,0.0046577275935073,0.0392378263937895,
aapl.us,1996-08-09,0.7118,0.748,0.7085,0.7402,64362633,0.70514,0.66548,-0.0052688462577682,-0.0278303161307753,-0.0482302080518778,
aapl.us,1996-08-12,0.748,0.757,0.7158,0.7363,42207725,0.71792,0.674825,-0.0226809724297161,0.0281135406763548,-0.0645117479288333,
aapl.us,1996-08-13,0.7324,0.7402,0.7158,0.7196,28867292,0.7240800000000001,0.683785,0.0127848804891606,0.0465536409116176,-0.0603112840466926,
aapl.us,1996-08-14,0.7248,0.7363,0.7248,0.7288,20040322,0.72668,0.6932050000000001,-0.0233260153677278,0.010290889132821,-0.1057903402854006,
aapl.us,1996-08-15,0.7248,0.7288,0.7118,0.7118,30013628,0.7273400000000001,0.6953699999999999,0.0109581343073896,0.04509693734195,-0.0553526271424557,
aapl.us,1996-08-16,0.7248,0.7248,0.7085,0.7196,39534010,0.72322,0.69812,0.0519733185102835,0.0625347415230683,-0.0052807115063924,
aapl.us,1996-08-19,0.7158,0.757,0.7158,0.757,63116373,0.72736,0.7035750000000001,-0.0051519154557463,0.0203434610303829,-0.0273447820343462,
aapl.us,1996-08-20,0.7646,0.7646,0.748,0.7531,59055843,0.73406,0.70845,-0.0223077944496082,0.0559022706147922,0.0,
aapl.us,1996-08-21,0.7531,0.757,0.7324,0.7363,31609715,0.73556,0.71191,0.0103218796686133,0.0817601521119109,0.0158902621214178,
aapl.us,1996-08-22,0.7363,0.7439,0.7324,0.7439,24453811,0.7419800000000001,0.7154849999999999,0.027826320742035,0.0535018147600483,-0.0154590670789084,
aapl.us,1996-08-23,0.7363,0.7683,0.7363,0.7646,56741335,0.75098,0.71849,0.0102014125032696,0.014909756735548,-0.0638242218153282,
aapl.us,1996-08-26,0.7646,0.7724,0.7531,0.7724,25009776,0.75406,0.7215199999999999,0.0295183842568618,0.0,-0.068358363542206,
aapl.us,1996-08-27,0.7724,0.8003,0.7683,0.7952,80682873,0.7624799999999999,0.727085,0.0016348088531186,-0.028672032193159,-0.0998490945674044,
aapl.us,1996-08-28,0.7965,0.8003,0.7837,0.7965,45624827,0.77452,0.731685,-0.0160703075957313,-0.0804770872567481,-0.1013182674199623,
aapl.us,1996-08-29,0.7965,0.7965,0.7799,0.7837,29819960,0.78248,0.736865,-0.009825188209774,-0.060482327421207,-0.0884266938879672,
aapl.us,1996-08-30,0.7928,0.7928,0.776,0.776,29485751,0.78476,0.7410249999999999,-0.004639175257732,-0.0921391752577319,-0.0858247422680412,
aapl.us,1996-09-03,0.7724,0.7799,0.7646,0.7724,19047043,0.78476,0.7460249999999999,0.0,-0.108234075608493,0.0212325220093214,
aapl.us,1996-09-04,0.7646,0.7888,0.7646,0.7724,28292581,0.7802,0.750205,-0.0517866390471257,-0.1245468669083376,-0.0199378560331434,
aapl.us,1996-09-05,0.7531,0.7606,0.7324,0.7324,77971690,0.76738,0.751035,0.0053249590387765,-0.110185690879301,-0.0226652102676133,
aapl.us,1996-09-06,0.7402,0.7439,0.7248,0.7363,67164403,0.7579,0.752425,-0.0431889175607768,-0.0867852777400515,-0.0067907103082982,
aapl.us,1996-09-09,0.7248,0.7288,0.7004,0.7045,41342511,0.7436,0.75064,-0.0222853087295955,0.0160397444996451,0.0506742370475514,
aapl.us,1996-09-10,0.7085,0.7085,0.6888,0.6888,43425884,0.72688,0.7482650000000001,-0.0182926829268291,0.0689605110336817,0.0799941927990708,
aapl.us,1996-09-11,0.6888,0.6966,0.6724,0.6762,41052030,0.70764,0.7460950000000001,-0.0362318840579711,0.113723750369713,0.0888790298728186,
aapl.us,1996-09-12,0.6724,0.6762,0.6479,0.6517,72764830,0.6915,0.74224,0.0317630811723186,0.1477673776277428,0.1872027006291239,
aapl.us,1996-09-13,0.6517,0.6801,0.6517,0.6724,46465028,0.67872,0.74027,0.0645449137418203,0.0892325996430696,0.1540749553837002,
aapl.us,1996-09-16,0.6888,0.7363,0.6839,0.7158,68229513,0.6809799999999999,0.74008,0.0286392847164012,0.0,0.1288069293098632,
aapl.us,1996-09-17,0.7324,0.7402,0.7196,0.7363,58334298,0.69048,0.739045,0.0228167866358821,-0.0226809724297161,0.0973787858209969,
aapl.us,1996-09-18,0.7363,0.7724,0.7324,0.7531,98546115,0.70586,0.739045,-0.0067720090293453,-0.0495286150577612,0.0949409109016066,
aapl.us,1996-09-19,0.757,0.757,0.748,0.748,33318273,0.72512,0.73963,-0.0208556149732619,-0.043048128342246,0.1280748663101605,
aapl.us,1996-09-20,0.748,0.7531,0.7288,0.7324,41595523,0.73712,0.7390549999999999,-0.0226652102676133,-0.0245767340251229,0.1611141452758056,
aapl.us,1996-09-23,0.7324,0.7324,0.7158,0.7158,12762583,0.73712,0.736615,0.0053087454596256,-0.0089410449846325,0.1469684269348978,
aapl.us,1996-09-24,0.7158,0.7324,0.7158,0.7196,40099369,0.7337800000000001,0.733975,-0.0052807115063924,0.0961645358532516,0.1068649249583102,
aapl.us,1996-09-25,0.7196,0.7248,0.7045,0.7158,30410310,0.72632,0.730005,0.0,0.0575579770885723,0.1075719474713605,
aapl.us,1996-09-26,0.7158,0.7196,0.7118,0.7158,28804830,0.7198800000000001,0.72597,-0.0019558535903883,0.0,0.1075719474713605,
aapl.us,1996-09-27,0.7118,0.7158,0.7085,0.7144,22748384,0.71628,0.722505,-0.0069988801791713,0.023656215005599,0.0970044792833144,
aapl.us,1996-09-30,0.7085,0.7158,0.7085,0.7094,23829107,0.7150000000000001,0.719175,0.11192557090499,0.0434169720890893,0.1047363969551733,
aapl.us,1996-10-01,0.7045,0.7928,0.7045,0.7888,150386688,0.7288399999999999,0.719995,-0.0403144016227179,-0.0569219066937118,-0.0569219066937118,
aapl.us,1996-10-02,0.757,0.7888,0.7402,0.757,77200180,0.73708,0.719225,-0.0544253632760898,-0.0273447820343462,-0.0324966974900924,
aapl.us,1996-10-03,0.757,0.7606,0.7158,0.7158,63506795,0.73708,0.7183949999999999,0.0216540933221569,0.0808885163453478,0.0286392847164012,
aapl.us,1996-10-04,0.7324,0.7402,0.7085,0.7313,37219509,0.74046,0.718145,0.0121701080268015,0.0611240257076439,0.0611240257076439,
aapl.us,1996-10-07,0.7363,0.748,0.7324,0.7402,26693347,0.74662,0.71993,0.0049986490137801,0.0915968657119699,0.0536341529316402,
aapl.us,1996-10-08,0.7531,0.776,0.7439,0.7439,53108704,0.7376400000000001,0.722685,-0.0102164269391047,0.0861674956311333,0.0984003226240086,
aapl.us,1996-10-09,0.748,0.757,0.7324,0.7363,23763501,0.7335,0.72569,0.0507945131060709,0.1199239440445472,0.1097378785820997,
aapl.us,1996-10-10,0.7646,0.7837,0.7606,0.7737,77165836,0.74508,0.7317899999999999,0.0029727284477187,0.0906035931239497,0.070957735556417,
aapl.us,1996-10-11,0.7799,0.7888,0.7683,0.776,33658730,0.7540199999999999,0.73697,0.0412371134020619,0.0958762886597939,0.082603092783505,
aapl.us,1996-10-14,0.7837,0.8118,0.776,0.808,75210515,0.76758,0.74158,0.0,0.0160891089108909,0.0301980198019802,
aapl.us,1996-10-15,0.8246,0.8286,0.8003,0.808,101251050,0.7804,0.745165,0.0205445544554454,-0.0142326732673268,0.0,
aapl.us,1996-10-16,0.808,0.8362,0.7888,0.8246,93354885,0.7980600000000001,0.74874,0.0232840164928449,-0.0385641523162746,-0.0075187969924811,
aapl.us,1996-10-17,0.8809,0.8886,0.8438,0.8438,286308489,0.8120800000000001,0.75353,0.007821758710595,-0.0604408627636881,-0.027020621000237,
aapl.us,1996-10-18,0.8478,0.853,0.8324,0.8504,106717170,0.82696,0.75943,-0.0345719661335842,-0.07843367826905,-0.0589134524929445,
aapl.us,1996-10-21,0.8478,0.853,0.8171,0.821,52321590,0.8295600000000001,0.76469,-0.0298416565164433,-0.0454323995127893,-0.0343483556638246,
aapl.us,1996-10-22,0.821,0.821,0.776,0.7965,59602447,0.8272600000000001,0.768535,-0.0046453232893911,-0.0660389202762083,0.0,
aapl.us,1996-10-23,0.7928,0.808,0.7799,0.7928,44637794,0.8209,0.772385,0.0,-0.076185671039354,0.009460141271443,
aapl.us,1996-10-24,0.8003,0.8003,0.7837,0.7928,23529261,0.8107,0.776235,-0.0114783047426841,-0.0712663975782038,-0.0114783047426841,
aapl.us,1996-10-25,0.7965,0.8003,0.7837,0.7837,21630166,0.79736,0.7797000000000001,0.0,-0.009825188209774,0.0310067627918848,
aapl.us,1996-10-28,0.8044,0.8044,0.7837,0.7837,33465063,0.7899,0.783415,-0.050784739058313,-0.0048487941814469,0.0211815745821106,
aapl.us,1996-10-29,0.7888,0.7928,0.7402,0.7439,55673082,0.77938,0.78117,-0.0154590670789084,0.0984003226240086,0.0431509611506923,
aapl.us,1996-10-30,0.7531,0.7683,0.7324,0.7324,71687234,0.7673,0.7799400000000001,0.0053249590387765,0.1156471873293283,0.0700436919716001,
aapl.us,1996-10-31,0.7439,0.748,0.7118,0.7363,54164442,0.756,0.780965,0.0539182398478881,0.1253565122911857,0.0490289284259133,
aapl.us,1996-11-01,0.748,0.776,0.7402,0.776,58937138,0.75446,0.7832,0.0050257731958762,0.082603092783505,0.0365979381443297,
aapl.us,1996-11-04,0.7799,0.7837,0.7606,0.7799,25453329,0.7537,0.785185,0.0476984228747274,0.0673163226054622,0.031414283882549,
aapl.us,1996-11-05,0.7837,0.8286,0.7837,0.8171,105449024,0.76834,0.788845,0.0,-0.0111369477420144,-0.0205605189083344,
aapl.us,1996-11-06,0.821,0.8246,0.7965,0.8171,50285057,0.78528,0.792885,0.0140741647289193,0.0015909925345733,-0.0205605189083344,
aapl.us,1996-11-07,0.8118,0.8324,0.808,0.8286,43247843,0.8037400000000001,0.79563,0.0138788317644218,-0.0091720975138789,-0.0292058894520879,
aapl.us,1996-11-08,0.8286,0.8401,0.8246,0.8401,52627684,0.81656,0.798835,-0.0091655755267229,-0.047375312462802,-0.047375312462802,
aapl.us,1996-11-11,0.8438,0.8438,0.8286,0.8324,25806265,0.82706,0.8000550000000001,-0.0293128303700144,-0.0475732820759251,-0.0585055261893321,
aapl.us,1996-11-12,0.8362,0.8401,0.8044,0.808,39868225,0.82524,0.8000550000000001,0.0128712871287128,-0.0142326732673268,-0.0491336633663367,
aapl.us,1996-11-13,0.8118,0.8286,0.8003,0.8184,23316851,0.8255000000000001,0.7997449999999999,0.0031769305962854,-0.0221163245356793,-0.0657380254154448,
aapl.us,1996-11-14,0.8171,0.8246,0.8118,0.821,13534099,0.82398,0.798605,-0.0252131546894031,-0.0454323995127893,-0.0939098660170523,
aapl.us,1996-11-15,0.8286,0.8324,0.8003,0.8003,36454253,0.81602,0.7961,-0.0093714856928652,0.0096213919780083,-0.0943396226415094,
aapl.us,1996-11-18,0.8003,0.8044,0.7837,0.7928,42623149,0.8080999999999999,0.79469,0.0046670030272453,0.009460141271443,-0.0923309788092834,
aapl.us,1996-11-19,0.7965,0.8044,0.7888,0.7965,34701977,0.8058,0.79469,0.0047708725674828,-0.0257376020087883,-0.0706842435655995,
aapl.us,1996-11-20,0.7965,0.8118,0.7965,0.8003,28751721,0.8021799999999999,0.795065,-0.020742221666875,-0.020742221666875,-0.1105835311758091,
aapl.us,1996-11-21,0.7965,0.8003,0.7799,0.7837,19690484,0.7947200000000001,0.79461,0.0310067627918848,-0.0144187826974607,-0.0390455531453362,
aapl.us,1996-11-22,0.7837,0.808,0.7837,0.808,28998484,0.79626,0.795825,-0.009529702970297,-0.0044554455445544,-0.0793316831683168,
aapl.us,1996-11-25,0.8118,0.8171,0.8003,0.8003,22017496,0.79776,0.796655,-0.0303636136448831,0.005123078845433,-0.075096838685493,
aapl.us,1996-11-26,0.7965,0.8003,0.7683,0.776,31509766,0.79366,0.79826,0.009922680412371,0.0313144329896906,-0.051159793814433,
aapl.us,1996-11-27,0.7724,0.7888,0.7724,0.7837,24831743,0.7903399999999999,0.800825,-0.0144187826974607,0.0211815745821106,-0.0555059333928799,
aapl.us,1996-11-29,0.7837,0.7888,0.7683,0.7724,11794295,0.7880800000000001,0.80263,0.0414293112377006,0.0414293112377006,-0.0981356809943034,
aapl.us,1996-12-02,0.7724,0.8044,0.7646,0.8044,48798288,0.78736,0.8040499999999999,0.0,-0.0050969666832421,-0.1689457981103929,
aapl.us,1996-12-03,0.808,0.8171,0.8003,0.8044,76840982,0.78818,0.805275,-0.0050969666832421,-0.0257334659373447,-0.1640974639482844,
aapl.us,1996-12-04,0.8044,0.8118,0.7965,0.8003,53218023,0.7930400000000001,0.804435,0.0,-0.0399850056228914,-0.1295764088466825,
aapl.us,1996-12-05,0.8003,0.808,0.8003,0.8003,39640212,0.7963600000000001,0.803595,0.005123078845433,-0.0446082718980382,-0.2847682119205298,
aapl.us,1996-12-06,0.7799,0.8118,0.7683,0.8044,63972197,0.8027599999999999,0.8023849999999999,-0.0050969666832421,-0.0752113376429637,-0.302585778219791,
aapl.us,1996-12-09,0.808,0.8118,0.7952,0.8003,44244240,0.8019400000000001,0.800395,-0.020742221666875,-0.0943396226415094,-0.2941396976133951,
aapl.us,1996-12-10,0.7965,0.8003,0.776,0.7837,51393903,0.7978,0.79796,-0.0196503764195482,-0.0817915018501976,-0.2744672706392752,
aapl.us,1996-12-11,0.7606,0.776,0.7606,0.7683,45559221,0.7914,0.795975,-0.0048158271508526,-0.0365742548483665,-0.240010412599245,
aapl.us,1996-12-12,0.7724,0.776,0.7646,0.7646,24263278,0.78426,0.793285,-0.0270729793356002,-0.0690557154067486,-0.2413026419042636,
aapl.us,1996-12-13,0.7606,0.7646,0.7439,0.7439,24847364,0.7721600000000001,0.78943,-0.0256754940180131,0.0123672536631267,-0.230541739481113,
aapl.us,1996-12-16,0.7531,0.7531,0.7196,0.7248,41620495,0.75706,0.785655,-0.0071743929359823,0.0263520971302428,-0.2386865342163355,
aapl.us,1996-12-17,0.7158,0.7196,0.7118,0.7196,43853799,0.74424,0.781995,0.0286270150083378,0.0286270150083378,-0.2543079488604781,
aapl.us,1996-12-18,0.7288,0.7402,0.7248,0.7402,57191098,0.7386199999999999,0.77918,-0.0383680086463117,-0.0052688462577682,-0.2750607943798974,
aapl.us,1996-12-19,0.7363,0.7439,0.7118,0.7118,38175293,0.7280599999999999,0.774755,0.0580219162686148,0.0398988479910087,-0.2374262433267772,
aapl.us,1996-12-20,0.7196,0.757,0.6839,0.7531,152391963,0.7299,0.7732249999999999,-0.0122161731509758,-0.075023237285885,-0.267295179922985,
aapl.us,1996-12-23,0.7683,0.776,0.7439,0.7439,92673956,0.73372,0.7700199999999999,-0.004973786799301,-0.1013577093695389,-0.26145987363893,
aapl.us,1996-12-24,0.7439,0.748,0.7324,0.7402,16067226,0.7378399999999999,0.767015,-0.0052688462577682,-0.0915968657119696,-0.2545258038368009,
aapl.us,1996-12-26,0.7439,0.7439,0.7324,0.7363,23672937,0.7370599999999999,0.76503,0.0052967540404726,-0.053918239847888,-0.2660600298791253,
aapl.us,1996-12-27,0.7324,0.7606,0.7324,0.7402,38206535,0.74274,0.7628550000000001,-0.0589029991894082,-0.2266954877060253,-0.2800594433936773,
aapl.us,1996-12-30,0.7402,0.7439,0.6966,0.6966,73011581,0.73144,0.7590649999999999,-0.0403387884008039,-0.1946597760551248,-0.2349985644559287,
aapl.us,1996-12-31,0.6839,0.6888,0.6646,0.6685,107020136,0.71636,0.75227,0.0058339566192968,-0.1549738219895288,-0.2028421839940163,
aapl.us,1997-01-02,0.6762,0.6801,0.6646,0.6724,39911970,0.7028,0.74567,0.0359904818560381,-0.1543723973825104,-0.2019631171921475,
